Line,Station,East_KKJ,North_KKJ,Lon_Intl24,Lat_Intl24,Elev_m,Orig_Boug267,Terr_corr,Curv_corr,Boug310,TC_Boug310,TC+Curv310
196,7512900,3501200,7512900,27.0283298,67.7025375,238.49,-18.23,0.009,0.329,-22.531,-22.521,-22.85
196,7512920,3501200,7512920,27.0283298,67.702713,238.36,-18.25,0.009,0.329,-22.554,-22.544,-22.873
196,7512940,3501200,7512940,27.0283298,67.7028885,238.04,-18.27,0.008,0.329,-22.575,-22.566,-22.894
196,7512960,3501200,7512960,27.0283298,67.7030792,237.95,-18.32,0.008,0.329,-22.612,-22.603,-22.932
196,7512980,3501200,7512980,27.0283298,67.7032547,237.63,-18.34,0.007,0.328,-22.627,-22.619,-22.947
196,7512999,3501200,7512999,27.0283298,67.7034225,237.46,-18.38,0.007,0.328,-22.658,-22.65,-22.978
197,7511514,3501300,7511514,27.030674,67.6901093,230.16,-22.48,0.029,0.318,-26.646,-26.613,-26.931
197,7511534,3501300,7511534,27.030674,67.6902924,229.89,-22.48,0.027,0.318,-26.628,-26.596,-26.914
197,7511554,3501300,7511554,27.030674,67.6904678,229.76,-22.45,0.026,0.318,-26.591,-26.561,-26.878
197,7511574,3501300,7511574,27.030674,67.6906433,229.54,-22.4,0.025,0.318,-26.53,-26.5,-26.818
197,7511595,3501300,7511595,27.030674,67.690834,229.4,-22.34,0.024,0.317,-26.448,-26.42,-26.738
197,7511615,3501300,7511615,27.0306759,67.6910172,229.31,-22.17,0.023,0.317,-26.317,-26.29,-26.607
197,7511635,3501300,7511635,27.0306759,67.6911926,229.43,-22.07,0.022,0.317,-26.219,-26.193,-26.511
197,7511655,3501300,7511655,27.0306759,67.6913757,229.25,-22.04,0.021,0.317,-26.161,-26.136,-26.453
197,7511676,3501300,7511676,27.0306759,67.6915588,229.31,-22.02,0.02,0.317,-26.118,-26.095,-26.412
197,7511696,3501300,7511696,27.0306759,67.6917343,229.27,-21.92,0.02,0.317,-26.043,-26.02,-26.337
197,7511716,3501300,7511716,27.0306759,67.691925,229.26,-21.83,0.019,0.317,-25.961,-25.939,-26.256
197,7511736,3501300,7511736,27.0306759,67.6921005,229.34,-21.73,0.018,0.317,-25.865,-25.844,-26.161
197,7511757,3501300,7511757,27.0306759,67.6922913,229.32,-21.57,0.018,0.317,-25.737,-25.716,-26.034
197,7511777,3501300,7511777,27.0306778,67.6924667,229.4,-21.47,0.017,0.317,-25.638,-25.618,-25.936
197,7511797,3501300,7511797,27.0306778,67.6926498,229.49,-21.34,0.017,0.318,-25.513,-25.494,-25.812
197,7511817,3501300,7511817,27.0306778,67.6928253,229.67,-21.31,0.016,0.318,-25.428,-25.41,-25.727
197,7511838,3501300,7511838,27.0306778,67.6930161,229.82,-21.16,0.016,0.318,-25.289,-25.27,-25.588
197,7511858,3501300,7511858,27.0306778,67.6931915,229.83,-21.05,0.015,0.318,-25.185,-25.167,-25.485
197,7511878,3501300,7511878,27.0306778,67.693367,230,-20.95,0.015,0.318,-25.087,-25.069,-25.387
197,7511898,3501300,7511898,27.0306778,67.6935577,230.38,-20.83,0.015,0.319,-24.981,-24.963,-25.282
197,7511919,3501300,7511919,27.0306797,67.6937408,230.66,-20.67,0.014,0.319,-24.843,-24.826,-25.145
197,7511939,3501300,7511939,27.0306797,67.6939163,231.05,-20.59,0.014,0.32,-24.75,-24.734,-25.053
197,7511959,3501300,7511959,27.0306797,67.6940994,231.32,-20.34,0.014,0.32,-24.569,-24.553,-24.873
197,7511979,3501300,7511979,27.0306797,67.6942749,231.63,-20.25,0.013,0.32,-24.454,-24.439,-24.759
197,7511999,3501300,7511999,27.0306797,67.694458,232.04,-20.11,0.013,0.321,-24.3,-24.284,-24.605
197,7512016,3501300,7512016,27.0306797,67.694603,232.32,-20.01,0.013,0.321,-24.199,-24.184,-24.505
197,7512036,3501300,7512036,27.0306797,67.6947937,232.57,-19.83,0.013,0.322,-24.066,-24.051,-24.372
197,7512056,3501300,7512056,27.0306797,67.6949692,233.07,-19.68,0.013,0.322,-23.955,-23.94,-24.262
197,7512076,3501300,7512076,27.0306797,67.6951447,233.27,-19.6,0.013,0.322,-23.868,-23.853,-24.175
197,7512096,3501300,7512096,27.0306797,67.6953278,233.83,-19.51,0.013,0.323,-23.781,-23.765,-24.089
197,7512116,3501300,7512116,27.0306797,67.6955109,234.26,-19.44,0.013,0.324,-23.71,-23.695,-24.019
197,7512137,3501300,7512137,27.0306797,67.695694,234.65,-19.38,0.013,0.324,-23.658,-23.643,-23.967
197,7512157,3501300,7512157,27.0306797,67.6958771,235.17,-19.38,0.014,0.325,-23.649,-23.633,-23.958
197,7512177,3501300,7512177,27.0306797,67.6960526,235.14,-19.41,0.012,0.325,-23.649,-23.635,-23.96
197,7512197,3501300,7512197,27.0306797,67.6962357,235.05,-19.4,0.012,0.325,-23.627,-23.614,-23.939
197,7512217,3501300,7512217,27.0306816,67.6964111,234.99,-19.46,0.011,0.325,-23.65,-23.637,-23.962
197,7512237,3501300,7512237,27.0306816,67.6965942,234.73,-19.46,0.01,0.324,-23.647,-23.635,-23.959
197,7512258,3501300,7512258,27.0306816,67.6967773,234.46,-19.46,0.01,0.324,-23.643,-23.632,-23.956
197,7512278,3501300,7512278,27.0306816,67.6969528,234.5,-19.34,0.01,0.324,-23.543,-23.532,-23.856
197,7512298,3501300,7512298,27.0306816,67.6971436,234.81,-19.17,0.01,0.324,-23.401,-23.39,-23.714
197,7512318,3501300,7512318,27.0306816,67.697319,235.14,-18.96,0.01,0.325,-23.231,-23.219,-23.544
197,7512338,3501300,7512338,27.0306816,67.6974945,235.4,-18.84,0.01,0.325,-23.117,-23.106,-23.431
197,7512358,3501300,7512358,27.0306835,67.69767,235.55,-18.73,0.01,0.325,-23.014,-23.003,-23.328
197,7512379,3501300,7512379,27.0306835,67.6978607,235.55,-18.61,0.01,0.325,-22.912,-22.901,-23.226
197,7512399,3501300,7512399,27.0306835,67.6980438,235.48,-18.56,0.01,0.325,-22.856,-22.844,-23.17
197,7512419,3501300,7512419,27.0306835,67.6982193,235.61,-18.53,0.01,0.326,-22.813,-22.801,-23.127
197,7512439,3501300,7512439,27.0306835,67.6984024,235.87,-18.47,0.01,0.326,-22.766,-22.754,-23.08
197,7512459,3501300,7512459,27.0306835,67.6985779,236.52,-18.44,0.011,0.327,-22.748,-22.736,-23.062
197,7512479,3501300,7512479,27.0306835,67.698761,236.85,-18.42,0.011,0.327,-22.732,-22.719,-23.047
197,7512499,3501300,7512499,27.0306854,67.6989441,237.14,-18.45,0.011,0.327,-22.738,-22.725,-23.053
197,7512516,3501300,7512516,27.0306854,67.6990967,237.11,-18.45,0.011,0.327,-22.731,-22.719,-23.046
197,7512536,3501300,7512536,27.0306854,67.6992722,237.35,-18.43,0.011,0.328,-22.722,-22.71,-23.037
197,7512556,3501300,7512556,27.0306854,67.6994476,237.51,-18.39,0.011,0.328,-22.699,-22.687,-23.015
197,7512576,3501300,7512576,27.0306854,67.6996307,237.35,-18.34,0.01,0.328,-22.661,-22.649,-22.977
197,7512596,3501300,7512596,27.0306854,67.6998138,237.42,-18.33,0.01,0.328,-22.644,-22.633,-22.961
197,7512616,3501300,7512616,27.0306854,67.6999893,237.37,-18.3,0.01,0.328,-22.617,-22.605,-22.933
197,7512637,3501300,7512637,27.0306854,67.7001801,237.85,-18.33,0.01,0.328,-22.625,-22.613,-22.941
197,7512657,3501300,7512657,27.0306873,67.7003555,238.01,-18.3,0.01,0.329,-22.604,-22.592,-22.92
197,7512677,3501300,7512677,27.0306873,67.7005386,238.01,-18.27,0.01,0.329,-22.581,-22.57,-22.898
197,7512697,3501300,7512697,27.0306873,67.7007141,237.9,-18.3,0.009,0.328,-22.59,-22.579,-22.908
197,7512717,3501300,7512717,27.0306873,67.7008972,237.93,-18.26,0.009,0.329,-22.572,-22.561,-22.889
197,7512737,3501300,7512737,27.0306873,67.7010727,238.45,-18.27,0.011,0.329,-22.588,-22.576,-22.905
197,7512758,3501300,7512758,27.0306873,67.7012558,238.11,-18.25,0.009,0.329,-22.57,-22.559,-22.888
197,7512778,3501300,7512778,27.0306873,67.7014465,238.35,-18.27,0.01,0.329,-22.582,-22.571,-22.9
197,7512798,3501300,7512798,27.0306892,67.701622,238.36,-18.27,0.009,0.329,-22.579,-22.568,-22.897
197,7512818,3501300,7512818,27.0306892,67.7017975,238.22,-18.29,0.009,0.329,-22.596,-22.585,-22.914
197,7512838,3501300,7512838,27.0306892,67.701973,238.07,-18.27,0.009,0.329,-22.592,-22.582,-22.911
197,7512858,3501300,7512858,27.0306892,67.7021637,237.86,-18.32,0.009,0.328,-22.618,-22.608,-22.937
197,7512879,3501300,7512879,27.0306892,67.7023468,237.73,-18.31,0.009,0.328,-22.612,-22.602,-22.93
197,7512899,3501300,7512899,27.0306892,67.7025299,237.33,-18.35,0.008,0.328,-22.631,-22.622,-22.95
197,7512919,3501300,7512919,27.0306892,67.7027054,237,-18.35,0.008,0.327,-22.637,-22.628,-22.955
197,7512939,3501300,7512939,27.0306911,67.7028809,236.83,-18.36,0.007,0.327,-22.65,-22.642,-22.969
197,7512959,3501300,7512959,27.0306911,67.703064,236.61,-18.38,0.007,0.327,-22.669,-22.661,-22.988
197,7512979,3501300,7512979,27.0306911,67.7032471,236.72,-18.45,0.007,0.327,-22.717,-22.709,-23.036
197,7512999,3501300,7512999,27.0306911,67.7034225,236.38,-18.47,0.007,0.327,-22.735,-22.727,-23.054
198,7511520,3501400,7511520,27.0330334,67.6901627,231.78,-22.6,0.031,0.321,-26.808,-26.771,-27.092
198,7511540,3501400,7511540,27.0330334,67.6903458,231.52,-22.61,0.03,0.32,-26.806,-26.771,-27.092
198,7511560,3501400,7511560,27.0330334,67.6905212,231.27,-22.58,0.028,0.32,-26.772,-26.74,-27.059
198,7511580,3501400,7511580,27.0330334,67.6906967,230.93,-22.56,0.027,0.319,-26.749,-26.718,-27.037
198,7511600,3501400,7511600,27.0330334,67.6908798,230.9,-22.57,0.026,0.319,-26.748,-26.718,-27.038
198,7511620,3501400,7511620,27.0330334,67.6910629,230.82,-22.56,0.025,0.319,-26.735,-26.706,-27.025
198,7511640,3501400,7511640,27.0330353,67.6912384,230.34,-22.53,0.024,0.319,-26.691,-26.663,-26.981
198,7511660,3501400,7511660,27.0330353,67.6914139,230.08,-22.52,0.023,0.318,-26.649,-26.622,-26.941
198,7511680,3501400,7511680,27.0330353,67.691597,229.95,-22.43,0.022,0.318,-26.564,-26.538,-26.856
198,7511700,3501400,7511700,27.0330353,67.6917801,229.87,-22.31,0.021,0.318,-26.471,-26.446,-26.764
198,7511720,3501400,7511720,27.0330353,67.6919556,229.87,-22.22,0.02,0.318,-26.393,-26.369,-26.687
198,7511740,3501400,7511740,27.0330353,67.692131,229.86,-22.18,0.02,0.318,-26.35,-26.327,-26.645
198,7511760,3501400,7511760,27.0330353,67.6923141,229.95,-22.04,0.019,0.318,-26.231,-26.21,-26.528
198,7511780,3501400,7511780,27.0330372,67.6924973,229.95,-21.92,0.018,0.318,-26.131,-26.109,-26.428
198,7511800,3501400,7511800,27.0330372,67.6926727,229.98,-21.92,0.018,0.318,-26.081,-26.061,-26.379
198,7511820,3501400,7511820,27.0330372,67.6928482,229.99,-21.83,0.017,0.318,-25.979,-25.96,-26.278
198,7511840,3501400,7511840,27.0330372,67.6930313,230.02,-21.72,0.017,0.318,-25.869,-25.85,-26.168
198,7511860,3501400,7511860,27.0330372,67.6932144,230.16,-21.59,0.016,0.318,-25.744,-25.726,-26.044
198,7511880,3501400,7511880,27.0330372,67.6933899,230.28,-21.37,0.016,0.319,-25.552,-25.534,-25.852
198,7511900,3501400,7511900,27.0330372,67.6935654,230.71,-21.25,0.015,0.319,-25.433,-25.416,-25.735
198,7511920,3501400,7511920,27.0330391,67.6937485,230.88,-21.14,0.014,0.319,-25.313,-25.296,-25.615
198,7511940,3501400,7511940,27.0330391,67.6939316,231.02,-20.94,0.014,0.32,-25.159,-25.142,-25.462
198,7511960,3501400,7511960,27.0330391,67.6941071,231.32,-20.82,0.014,0.32,-25.06,-25.044,-25.364
198,7511980,3501400,7511980,27.0330391,67.6942825,231.56,-20.76,0.013,0.32,-24.979,-24.964,-25.284
198,7511999,3501400,7511999,27.0330391,67.694458,231.84,-20.69,0.013,0.321,-24.896,-24.881,-25.202
198,7512020,3501400,7512020,27.0330391,67.6946487,231.89,-20.53,0.013,0.321,-24.758,-24.743,-25.063
198,7512040,3501400,7512040,27.0330391,67.6948242,232.24,-20.34,0.013,0.321,-24.611,-24.597,-24.918
198,7512060,3501400,7512060,27.033041,67.6949997,232.59,-20.23,0.012,0.322,-24.506,-24.492,-24.813
198,7512080,3501400,7512080,27.033041,67.6951828,232.53,-20.17,0.012,0.322,-24.433,-24.419,-24.74
198,7512100,3501400,7512100,27.033041,67.6953659,232.93,-20.2,0.012,0.322,-24.447,-24.433,-24.755
198,7512120,3501400,7512120,27.033041,67.6955414,233.24,-20.15,0.012,0.322,-24.414,-24.4,-24.722
198,7512140,3501400,7512140,27.033041,67.6957169,233.61,-20.11,0.012,0.323,-24.383,-24.368,-24.691
198,7512160,3501400,7512160,27.033041,67.6959,234,-20.04,0.012,0.323,-24.32,-24.306,-24.629
198,7512180,3501400,7512180,27.0330429,67.6960831,234.23,-20,0.012,0.324,-24.262,-24.248,-24.571
198,7512200,3501400,7512200,27.0330429,67.6962585,234.3,-19.93,0.011,0.324,-24.188,-24.174,-24.498
198,7512220,3501400,7512220,27.0330429,67.696434,234.47,-19.9,0.011,0.324,-24.137,-24.124,-24.448
198,7512240,3501400,7512240,27.0330429,67.6966171,234.21,-19.81,0.011,0.324,-24.024,-24.011,-24.335
198,7512260,3501400,7512260,27.0330429,67.6968002,234.85,-19.64,0.012,0.325,-23.883,-23.869,-24.194
198,7512280,3501400,7512280,27.0330429,67.6969757,235.12,-19.47,0.012,0.325,-23.745,-23.731,-24.056
198,7512300,3501400,7512300,27.0330429,67.6971512,235.27,-19.46,0.013,0.325,-23.729,-23.714,-24.039
198,7512320,3501400,7512320,27.0330429,67.6973343,234.49,-19.37,0.011,0.324,-23.638,-23.626,-23.95
198,7512340,3501400,7512340,27.0330429,67.6975174,234.44,-19.33,0.01,0.324,-23.577,-23.565,-23.889
198,7512360,3501400,7512360,27.0330429,67.6976929,234.76,-19.22,0.01,0.324,-23.481,-23.468,-23.793
198,7512380,3501400,7512380,27.0330429,67.6978683,234.94,-19.12,0.01,0.325,-23.391,-23.379,-23.704
198,7512400,3501400,7512400,27.0330429,67.6980515,234.89,-19,0.01,0.325,-23.283,-23.271,-23.595
198,7512420,3501400,7512420,27.0330429,67.6982346,235.11,-18.88,0.01,0.325,-23.183,-23.171,-23.496
198,7512440,3501400,7512440,27.0330429,67.69841,235.2,-18.82,0.01,0.325,-23.125,-23.113,-23.438
198,7512460,3501400,7512460,27.0330448,67.6985855,235.36,-18.76,0.01,0.325,-23.064,-23.052,-23.377
198,7512480,3501400,7512480,27.0330448,67.6987686,235.43,-18.72,0.01,0.325,-23.013,-23.001,-23.327
198,7512499,3501400,7512499,27.0330448,67.6989365,235.62,-18.68,0.01,0.326,-22.963,-22.952,-23.277
198,7512520,3501400,7512520,27.0330448,67.6991272,235.8,-18.64,0.01,0.326,-22.913,-22.902,-23.227
198,7512540,3501400,7512540,27.0330448,67.6993027,235.87,-18.55,0.01,0.326,-22.852,-22.84,-23.166
198,7512560,3501400,7512560,27.0330448,67.6994934,236.22,-18.54,0.01,0.326,-22.847,-22.836,-23.162
198,7512580,3501400,7512580,27.0330448,67.6996689,236.13,-18.51,0.01,0.326,-22.813,-22.802,-23.128
198,7512600,3501400,7512600,27.0330467,67.6998444,236.46,-18.5,0.01,0.327,-22.801,-22.79,-23.117
198,7512620,3501400,7512620,27.0330467,67.7000198,236.53,-18.49,0.009,0.327,-22.787,-22.776,-23.103
198,7512640,3501400,7512640,27.0330467,67.7002106,236.52,-18.5,0.009,0.327,-22.784,-22.773,-23.1
198,7512660,3501400,7512660,27.0330467,67.700386,236.66,-18.5,0.009,0.327,-22.776,-22.765,-23.092
198,7512680,3501400,7512680,27.0330467,67.7005615,236.32,-18.48,0.009,0.326,-22.747,-22.737,-23.063
198,7512700,3501400,7512700,27.0330467,67.700737,236.71,-18.41,0.009,0.327,-22.696,-22.685,-23.012
198,7512720,3501400,7512720,27.0330467,67.7009277,237.01,-18.41,0.009,0.327,-22.704,-22.693,-23.021
198,7512740,3501400,7512740,27.0330486,67.7011032,236.98,-18.38,0.009,0.327,-22.686,-22.676,-23.003
198,7512760,3501400,7512760,27.0330486,67.7012787,237.19,-18.4,0.009,0.328,-22.695,-22.685,-23.013
198,7512780,3501400,7512780,27.0330486,67.7014542,237.25,-18.35,0.009,0.328,-22.652,-22.641,-22.969
198,7512800,3501400,7512800,27.0330486,67.7016449,237.21,-18.4,0.009,0.328,-22.672,-22.662,-22.99
198,7512820,3501400,7512820,27.0330486,67.7018204,237.02,-18.37,0.008,0.327,-22.661,-22.651,-22.979
198,7512840,3501400,7512840,27.0330486,67.7019958,236.92,-18.38,0.008,0.327,-22.673,-22.664,-22.991
198,7512860,3501400,7512860,27.0330505,67.7021713,236.74,-18.4,0.008,0.327,-22.682,-22.673,-23
198,7512880,3501400,7512880,27.0330505,67.7023621,236.7,-18.41,0.008,0.327,-22.692,-22.683,-23.009
198,7512900,3501400,7512900,27.0330505,67.7025375,236.43,-18.44,0.008,0.327,-22.714,-22.705,-23.032
198,7512920,3501400,7512920,27.0330505,67.702713,236.28,-18.42,0.007,0.326,-22.703,-22.694,-23.02
198,7512940,3501400,7512940,27.0330505,67.7028885,236.14,-18.46,0.007,0.326,-22.726,-22.717,-23.044
198,7512960,3501400,7512960,27.0330505,67.7030792,235.81,-18.44,0.007,0.326,-22.716,-22.708,-23.034
198,7512980,3501400,7512980,27.0330505,67.7032547,235.73,-18.47,0.007,0.326,-22.736,-22.728,-23.054
198,7512999,3501400,7512999,27.0330524,67.7034225,235.39,-18.5,0.007,0.325,-22.752,-22.745,-23.07
199,7511518,3501500,7511518,27.0353909,67.6901474,233.36,-22.89,0.034,0.323,-27.075,-27.035,-27.358
199,7511538,3501500,7511538,27.0353928,67.6903229,232.99,-22.87,0.032,0.322,-27.054,-27.016,-27.339
199,7511558,3501500,7511558,27.0353928,67.6904984,232.45,-22.92,0.031,0.321,-27.073,-27.037,-27.358
199,7511578,3501500,7511578,27.0353928,67.6906815,232.2,-22.89,0.029,0.321,-27.06,-27.026,-27.347
199,7511598,3501500,7511598,27.0353928,67.6908646,231.77,-22.95,0.028,0.321,-27.093,-27.06,-27.381
199,7511618,3501500,7511618,27.0353928,67.69104,231.53,-22.99,0.027,0.32,-27.12,-27.089,-27.409
199,7511638,3501500,7511638,27.0353928,67.6912155,231.29,-23.02,0.025,0.32,-27.135,-27.105,-27.425
199,7511658,3501500,7511658,27.0353947,67.6913986,231.18,-23.06,0.024,0.32,-27.137,-27.109,-27.428
199,7511678,3501500,7511678,27.0353947,67.6915817,231.03,-22.96,0.023,0.32,-27.055,-27.028,-27.348
199,7511698,3501500,7511698,27.0353947,67.6917572,230.92,-22.85,0.022,0.319,-26.968,-26.942,-27.261
199,7511718,3501500,7511718,27.0353947,67.6919327,230.7,-22.76,0.022,0.319,-26.883,-26.858,-27.177
199,7511738,3501500,7511738,27.0353947,67.6921158,230.35,-22.67,0.021,0.319,-26.793,-26.768,-27.087
199,7511759,3501500,7511759,27.0353947,67.6923065,230.34,-22.62,0.02,0.319,-26.724,-26.701,-27.019
199,7511779,3501500,7511779,27.0353947,67.692482,230.23,-22.51,0.02,0.319,-26.621,-26.599,-26.917
199,7511799,3501500,7511799,27.0353966,67.6926651,230.24,-22.48,0.019,0.319,-26.565,-26.543,-26.862
199,7511819,3501500,7511819,27.0353966,67.6928406,230.29,-22.39,0.018,0.319,-26.473,-26.452,-26.771
199,7511839,3501500,7511839,27.0353966,67.6930237,230.43,-22.26,0.017,0.319,-26.365,-26.345,-26.664
199,7511859,3501500,7511859,27.0353966,67.6931992,230.36,-22.14,0.017,0.319,-26.263,-26.244,-26.563
199,7511879,3501500,7511879,27.0353966,67.6933823,230.61,-22.04,0.016,0.319,-26.18,-26.161,-26.48
199,7511899,3501500,7511899,27.0353966,67.6935577,230.7,-22.02,0.015,0.319,-26.129,-26.111,-26.431
199,7511919,3501500,7511919,27.0353985,67.6937408,230.78,-21.9,0.015,0.319,-26.025,-26.007,-26.327
199,7511939,3501500,7511939,27.0353985,67.6939163,230.95,-21.82,0.014,0.319,-25.95,-25.934,-26.253
199,7511959,3501500,7511959,27.0353985,67.6940994,231.04,-21.73,0.014,0.32,-25.867,-25.851,-26.17
199,7511979,3501500,7511979,27.0353985,67.6942749,231.24,-21.61,0.013,0.32,-25.758,-25.742,-26.062
199,7511999,3501500,7511999,27.0353985,67.694458,231.48,-21.56,0.013,0.32,-25.697,-25.682,-26.002
199,7512017,3501500,7512017,27.0353985,67.6946182,231.45,-21.45,0.013,0.32,-25.604,-25.59,-25.91
199,7512037,3501500,7512037,27.0354004,67.6948013,231.58,-21.39,0.012,0.32,-25.538,-25.523,-25.844
199,7512057,3501500,7512057,27.0354004,67.6949768,231.8,-21.35,0.012,0.321,-25.476,-25.462,-25.783
199,7512077,3501500,7512077,27.0354004,67.6951523,231.82,-21.25,0.012,0.321,-25.375,-25.361,-25.682
199,7512097,3501500,7512097,27.0354004,67.6953354,232.02,-21.14,0.012,0.321,-25.275,-25.262,-25.583
199,7512117,3501500,7512117,27.0354004,67.6955185,232.14,-21,0.011,0.321,-25.162,-25.149,-25.47
199,7512137,3501500,7512137,27.0354004,67.695694,232.35,-20.93,0.011,0.321,-25.103,-25.09,-25.411
199,7512157,3501500,7512157,27.0354004,67.6958694,232.18,-20.78,0.011,0.321,-25.01,-24.997,-25.318
199,7512178,3501500,7512178,27.0354023,67.6960602,232.41,-20.83,0.011,0.321,-25.008,-24.995,-25.316
199,7512198,3501500,7512198,27.0354023,67.6962357,232.65,-20.73,0.011,0.322,-24.912,-24.899,-25.221
199,7512218,3501500,7512218,27.0354023,67.6964264,232.78,-20.7,0.011,0.322,-24.856,-24.843,-25.165
199,7512238,3501500,7512238,27.0354023,67.6966019,232.67,-20.59,0.011,0.322,-24.763,-24.75,-25.072
199,7512258,3501500,7512258,27.0354023,67.6967773,232.97,-20.58,0.011,0.322,-24.733,-24.721,-25.043
199,7512278,3501500,7512278,27.0354023,67.6969528,232.74,-20.51,0.01,0.322,-24.653,-24.641,-24.963
199,7512298,3501500,7512298,27.0354042,67.6971436,232.8,-20.36,0.01,0.322,-24.54,-24.527,-24.849
199,7512318,3501500,7512318,27.0354042,67.697319,232.55,-20.34,0.011,0.322,-24.484,-24.472,-24.794
199,7512339,3501500,7512339,27.0354042,67.6975021,232.31,-20.22,0.011,0.321,-24.348,-24.335,-24.656
199,7512359,3501500,7512359,27.0354042,67.6976852,232.42,-20.04,0.011,0.321,-24.182,-24.169,-24.49
199,7512379,3501500,7512379,27.0354042,67.6978607,232.88,-19.86,0.01,0.322,-24.017,-24.005,-24.327
199,7512399,3501500,7512399,27.0354042,67.6980438,233.14,-19.62,0.01,0.322,-23.808,-23.796,-24.119
199,7512419,3501500,7512419,27.0354061,67.6982193,233.29,-19.4,0.01,0.322,-23.615,-23.604,-23.926
199,7512439,3501500,7512439,27.0354061,67.6984024,233.44,-19.21,0.01,0.323,-23.44,-23.428,-23.751
199,7512459,3501500,7512459,27.0354061,67.6985779,233.84,-19.06,0.01,0.323,-23.292,-23.28,-23.604
199,7512479,3501500,7512479,27.0354061,67.698761,234.01,-18.96,0.01,0.323,-23.189,-23.177,-23.501
199,7512499,3501500,7512499,27.0354061,67.6989365,234.42,-18.87,0.01,0.324,-23.112,-23.101,-23.425
199,7512514,3501500,7512514,27.0354061,67.6990738,234.66,-18.85,0.01,0.324,-23.093,-23.081,-23.405
199,7512534,3501500,7512534,27.0354061,67.6992493,234.9,-18.77,0.01,0.325,-23.033,-23.022,-23.346
199,7512554,3501500,7512554,27.0354061,67.6994324,234.83,-18.69,0.01,0.324,-22.966,-22.955,-23.279
199,7512574,3501500,7512574,27.0354061,67.6996155,235.37,-18.68,0.01,0.325,-22.943,-22.931,-23.256
199,7512595,3501500,7512595,27.0354061,67.6997986,235.21,-18.64,0.009,0.325,-22.903,-22.892,-23.217
199,7512615,3501500,7512615,27.0354061,67.6999817,235.43,-18.63,0.01,0.325,-22.892,-22.881,-23.206
199,7512635,3501500,7512635,27.0354061,67.7001572,235.06,-18.61,0.01,0.325,-22.866,-22.855,-23.18
199,7512655,3501500,7512655,27.0354061,67.7003403,235.68,-18.62,0.01,0.326,-22.876,-22.865,-23.191
199,7512676,3501500,7512676,27.035408,67.700531,235.82,-18.6,0.009,0.326,-22.862,-22.851,-23.177
199,7512696,3501500,7512696,27.035408,67.7007065,235.96,-18.61,0.009,0.326,-22.861,-22.85,-23.176
199,7512716,3501500,7512716,27.035408,67.700882,236.01,-18.56,0.009,0.326,-22.832,-22.821,-23.147
199,7512736,3501500,7512736,27.035408,67.7010574,236.07,-18.55,0.009,0.326,-22.824,-22.813,-23.139
199,7512757,3501500,7512757,27.035408,67.7012558,236.12,-18.56,0.009,0.326,-22.829,-22.818,-23.145
199,7512777,3501500,7512777,27.035408,67.7014313,236.15,-18.57,0.009,0.326,-22.837,-22.827,-23.153
199,7512797,3501500,7512797,27.0354099,67.7016144,236.24,-18.57,0.009,0.326,-22.838,-22.827,-23.153
199,7512817,3501500,7512817,27.0354099,67.7017899,236,-18.53,0.009,0.326,-22.808,-22.798,-23.124
199,7512838,3501500,7512838,27.0354099,67.701973,236.15,-18.53,0.009,0.326,-22.809,-22.799,-23.125
199,7512858,3501500,7512858,27.0354099,67.7021637,236.2,-18.53,0.009,0.326,-22.808,-22.798,-23.124
199,7512878,3501500,7512878,27.0354099,67.7023392,236.03,-18.57,0.009,0.326,-22.828,-22.818,-23.144
199,7512898,3501500,7512898,27.0354099,67.7025146,236,-18.55,0.009,0.326,-22.816,-22.806,-23.132
199,7512919,3501500,7512919,27.0354099,67.7027054,235.69,-18.54,0.008,0.326,-22.805,-22.795,-23.121
199,7512939,3501500,7512939,27.0354118,67.7028809,235.54,-18.51,0.008,0.325,-22.781,-22.771,-23.097
199,7512959,3501500,7512959,27.0354118,67.703064,235.37,-18.55,0.008,0.325,-22.811,-22.802,-23.127
199,7512979,3501500,7512979,27.0354118,67.7032394,234.98,-18.57,0.007,0.325,-22.824,-22.815,-23.14
199,7512999,3501500,7512999,27.0354118,67.7034225,234.6,-18.6,0.007,0.324,-22.839,-22.831,-23.155
200,7511520,3501600,7511520,27.0377522,67.6901627,233.93,-23.29,0.038,0.323,-27.46,-27.415,-27.738
200,7511540,3501600,7511540,27.0377522,67.6903381,233.21,-23.3,0.037,0.322,-27.447,-27.404,-27.726
200,7511560,3501600,7511560,27.0377541,67.6905212,232.86,-23.28,0.035,0.322,-27.424,-27.384,-27.706
200,7511580,3501600,7511580,27.0377541,67.6906967,232.26,-23.18,0.034,0.321,-27.362,-27.323,-27.644
200,7511600,3501600,7511600,27.0377541,67.6908798,232.02,-23.21,0.032,0.321,-27.355,-27.318,-27.639
200,7511620,3501600,7511620,27.0377541,67.6910553,232.12,-23.19,0.029,0.321,-27.329,-27.296,-27.617
200,7511640,3501600,7511640,27.0377541,67.6912384,231.71,-23.09,0.028,0.32,-27.26,-27.227,-27.547
200,7511660,3501600,7511660,27.0377541,67.6914139,231.68,-23.14,0.026,0.32,-27.264,-27.234,-27.554
200,7511680,3501600,7511680,27.0377541,67.691597,231.51,-23.18,0.025,0.32,-27.279,-27.249,-27.57
200,7511700,3501600,7511700,27.0377541,67.6917725,231.25,-23.11,0.024,0.32,-27.235,-27.207,-27.527
